word,dim1,dim2,dim3,dim4,dim5
233,0.388581858831177,0.06997930146960304,-0.007437659633475241,0.21977874044856052,0.425527516650935
237,0.051875729934168474,0.24137865397083957,0.3380511440432337,0.33796363106045774,-0.29797823939448925
243,-0.0515321706371561,-0.32060586388587425,-0.021342174763697944,-0.46588231583667467,-0.06845952271232758
1711,-0.05257741918052726,-0.32883198518663714,-0.022271027169830933,-0.478287798937961,-0.06970650489510807
1136,-0.05258503648687862,-0.3298619897437553,-0.021558777481282963,-0.47832784849206017,-0.06959105526331569
246,-0.19077885377646295,0.27670643368694314,-0.14749998795423494,0.2665737341403474,0.21139472936415285
249,-0.11806002384915655,0.12330252694616176,0.18177339018605013,-0.06437938372662821,-0.04820078528979583
1611,-0.2992047209366209,0.1134872164166142,0.26955395171124164,-0.1989947592674464,0.09116665332033953
250,0.03332115007752402,0.31993799706243997,-0.5374299103823544,-0.1269644259557839,0.19437461438774764
252,-0.2515295815364741,-0.33657992549888716,0.1556411920006961,0.3379222718110413,-0.0720142696643368
64,0.5522786545890028,0.20439590832660592,0.02776725247586423,0.14489198215335722,-0.0346598830523522
928,0.5511639560258487,0.20370099851247925,0.027496990673626227,0.14459544296426743,-0.0341964201489145
1574,0.5508124857545644,0.20309727846524336,0.027507535597447223,0.1447105217804391,-0.03473804719776407
1106,0.5520234259823054,0.20417440342964457,0.028101461969698885,0.14538195519798885,-0.03429673239581185
120,0.5513356250731506,0.20369751052893018,0.027916578738207312,0.14525263825482532,-0.03417750276069294
254,-0.36124143712423346,0.1050336983461174,0.3111567342625959,-0.29818658493571787,0.16074346671307996
256,0.2917313169983018,-0.11327590699250079,-0.41925484163876126,0.2338842157756646,0.21722720297691978
1444,0.29427307053722845,-0.11412708297032566,-0.42283696820998035,0.23582984720331437,0.21890843367675897
262,0.059345103843657564,-0.3861849281421836,0.35721228854223536,-0.2799134608757245,-0.16741266405552865
1025,0.06362730411811757,-0.42693179283848,0.39671663937924273,-0.3052839699256248,-0.18752586060149978
846,0.06374956186260468,-0.4281188748455889,0.3978409782023024,-0.3060391554851445,-0.18795829138854
438,0.16884372820555016,-0.5140354379768562,0.38424670516153897,-0.7167370216047212,-0.21424256202767533
796,0.06419575954106473,-0.4321383847001905,0.4017338480353347,-0.30839650774180355,-0.18987347014954462
1213,0.062350730044006014,-0.4174062953335511,0.3875272595283167,-0.29999323151574714,-0.1828490334516128
267,0.19806551280262438,-0.11954945314997723,0.36424931576894964,-0.3593438942671365,-0.12149037399016575
160,0.22733703255670787,-0.14198920177955496,0.43065111817435553,-0.421462872291372,-0.13505847121747466
198,0.2267522100834707,-0.1415773294162811,0.429451500062371,-0.42039337347851813,-0.13471023967882295
1518,0.2268295692888269,-0.14151434880811387,0.42930854823692993,-0.42040610790288635,-0.13484812935711843
1170,0.3593671879157056,-0.1274128411925765,0.43005131765252114,-0.4634955998598961,-0.3027857973074231
1398,0.23240451039045823,-0.14683648911964667,0.44001325189674645,-0.4372377599015393,-0.13813756479083084
542,0.22710316636644984,-0.14169323118878469,0.4299568082552179,-0.4209722144315373,-0.13490228689248712
268,-0.12481920276788465,0.19029934189407463,-0.04603545764799596,-0.2792322512589829,0.49649536175247344
271,0.2664209058019957,-0.10481268421505283,-0.3818012942258005,0.2136689968548982,0.20122536502834254
277,0.05802715450157024,-0.3815674827456168,0.35303637828702833,-0.27842251995407963,-0.16708108711712252
280,0.43482264465929477,-0.17370669153808913,-0.05309666344962511,-0.10884228628951552,0.26452687120774687
281,0.18555557470048534,0.10771235541981905,-0.1968375152536762,0.30040698148298844,-0.2946375195047988
769,0.2153832568022273,0.13209733992696682,-0.24099247373272623,0.35068476658992104,-0.354161617223189
671,0.2158077507088812,0.13273733891800146,-0.2420024712599672,0.3516613692512324,-0.35601985485245163
416,0.21570145247806033,0.1323220650416667,-0.2420414448346481,0.35141553193070074,-0.3557028818646985
1067,0.21634528462507535,0.13345958232281926,-0.24374508541695827,0.3536862797495761,-0.35766767223994544
1355,0.21634557676989166,0.13272637994927114,-0.24297290464478769,0.3523949785638289,-0.35588959945908266
1513,0.3147484470706699,0.0852635373446802,-0.1576790889474176,0.4780155699793559,-0.32770863844011144
283,0.46908163333640723,0.1895960883774159,-0.2026013874173328,-0.12245583458997118,-0.014513414546176327
287,-0.19761501068026832,0.5528590492172152,-0.05932103460723293,-0.09773384958336145,0.18008624050815933
288,-0.14189931466572545,0.13948924354936854,-0.1964392653436877,-0.3975511903629636,-0.25925653275014215
1234,-0.17297868498518826,0.16697056514208589,-0.23662265571656377,-0.478270322792973,-0.31185232510710464
289,0.09609124121673739,0.4964462486766434,-0.13246262710858298,-0.16198893461866554,0.2553115251530464
875,-0.04183217708311321,0.4123430310589945,-0.1772293990652856,-0.24769575100810823,0.05703401226141823
290,-0.29512159842217167,-0.007979036116383963,-0.02894012172060135,0.3959790139684462,0.2387546706705777
624,-0.36088105506050694,-0.019791914345282748,-0.04284760526664234,0.4775412208153836,0.29081844453143973
1362,-0.3631797933053971,-0.02089433781758881,-0.04371673024499695,0.4832210051256995,0.2907840502808612
831,-0.42784347831499836,0.00844612801168934,-0.027316125399791547,0.5843197528819191,0.3499000386764886
291,0.23207530786642439,0.3084989008282018,-0.039547589113916023,0.11752739309372318,0.3930564519596421
293,-0.07995412113944618,0.1964380477886168,-0.06570383642057866,0.15302935342854837,-0.4744907313547298
1787,-0.08568535738205757,0.20548545308065086,-0.06992186298588525,0.15809076731738345,-0.49643994576986017
294,0.052150411802985214,0.24310774218033665,0.34090277467189184,0.33997094727712956,-0.2999810806166708
296,0.04723991920745365,0.21678013942837507,0.051514447098033475,0.36598834241461553,0.4512264217682694
298,0.4552307401766829,-0.15245518075945308,0.17654811737896528,0.2152599679687718,-0.07906420169546596
345,0.4691389442141531,-0.1575706161717793,0.18164567057696673,0.22179064558440503,-0.08154776849777559
301,0.26219522378058946,0.16336508584462617,0.1892487361768742,-0.3360973433351604,-0.07583671861606778
1888,0.3455959227561911,0.23643542917096586,0.26622873534336317,-0.4630445328989353,-0.10305841673258576
1825,0.34576966364836037,0.236748569685958,0.26623790423738936,-0.46333874912933554,-0.1030951979209888
741,0.34530921416347893,0.23630570959216377,0.2659883505072581,-0.4626999021429042,-0.1029710677440771
43,0.34908129975794916,0.24013961405596534,0.270646478801442,-0.46977134571939033,-0.10478116520606522
780,0.34527677968647,0.23635320707960097,0.26601894276285504,-0.462721868588552,-0.10296005885769835
1486,0.37198484237150337,0.2229747332650267,0.29545254220652756,-0.48919413573568316,-0.12158141588702838
1871,0.3455188352548172,0.23646658089040698,0.2662168590330545,-0.46304140517334264,-0.10306348132408923
1520,0.37365124101662545,0.22987274821364834,0.2937791974763326,-0.49988921021367305,-0.13100563649931354
144,0.34543757553624277,0.23643729954036502,0.2659914416307525,-0.46287868076625377,-0.10302823374056075
1393,0.3454709985782198,0.2364133347211972,0.2661442806709565,-0.4629144730485425,-0.10298315738842123
815,0.34568240743003575,0.2366612447720944,0.2663160303104396,-0.4632466880931297,-0.10302293016788638
1779,0.34556186880993806,0.236405722070951,0.26618462592069647,-0.46301246312762745,-0.1030842059766076
213,0.3618957633747658,0.23418015395663028,0.29336082497200283,-0.4913971315549953,-0.12072403693365731
470,0.3456445493852355,0.23653153174369126,0.2663236799063154,-0.4631962325755106,-0.10311580838116104
1690,0.3454074632271567,0.23645369300205454,0.2661225956486133,-0.4629716351490423,-0.10312512648107229
1722,0.34559906666699525,0.23654268394574,0.2662518287253051,-0.4631441346879948,-0.1030470061267954
1883,0.3453357923701893,0.23645453917980702,0.26605953786372155,-0.46286671301056503,-0.10303214805547053
1565,0.4152712707662486,0.2563907487207087,0.262760968892948,-0.501800808917686,-0.09175611565443895
1534,0.3487914320126056,0.2398891266929877,0.2700128445260699,-0.46902907588486814,-0.10464204740732957
375,0.3457188530289745,0.23662763051163704,0.26627589168298216,-0.46323349297218513,-0.10303222208745899
303,0.06700643051954168,0.06083558746193604,-0.2875261166604024,0.495297781498714,0.04129740238829725
308,0.24282399338711874,-0.2141447726422033,0.08586340708471181,-0.10441294825235145,-0.3932302814302041
1305,0.24966909100249934,-0.22196624655795577,0.08783785442892733,-0.10835073191407006,-0.40482400851324285
315,-0.05201387912062889,-0.18119899895399927,-0.3935857039720605,0.02219463532826832,0.49856220881053137
1318,-0.05349571061591396,-0.18969327298777072,-0.41002878827852607,0.022710678613922963,0.5198545089920461
1162,-0.05390679085177693,-0.1916008393727011,-0.4132844844443064,0.022874252716944245,0.5236668753441539
1694,-0.053833479920248097,-0.18926777405801742,-0.4105419400368465,0.022888163943428477,0.5196889877440946
1740,-0.058318093720421973,-0.19978973034681374,-0.4296341006704126,0.025693341549586555,0.5464565759454597
1742,-0.05341882984710408,-0.18898739920720245,-0.4104538497677311,0.022736588529984073,0.5197898094195061
464,-0.054173008792047755,-0.18952300441904865,-0.4118775689245369,0.02304979380115885,0.5213403593579422
1649,-0.05367880626688685,-0.18880187789701763,-0.4099980136998703,0.022698486882784048,0.5185484603911154
497,-0.05375632319989075,-0.1864387386066443,-0.4071653865809357,0.02270596573969372,0.514793171610654
1371,-0.05350025109229082,-0.18623366286079096,-0.4063844527697394,0.022741907865600725,0.5146345004075495
1232,-0.05342027297205528,-0.18634414875497357,-0.4063073793254928,0.022614827442793587,0.5139747744051666
633,-0.053383360568329936,-0.1852014604588215,-0.405144992977188,0.022543532893410115,0.5126587821779204
502,-0.053634141131448196,-0.18647591908255656,-0.407320162632853,0.022693012408856728,0.5141941915305992
1912,-0.053660341892976304,-0.18998565260330946,-0.41068539911040136,0.02285917061349076,0.5199576619367005
1209,-0.05345695291942054,-0.1862243749582572,-0.4056684180147792,0.022702097670247993,0.5133486305155273
826,-0.053557972998795694,-0.1860555172912439,-0.40657330633192784,0.022749495146745503,0.5141445375450588
571,-0.05381622836927385,-0.19083297948203826,-0.4119502373704017,0.022944931323785916,0.5216631157889252
990,-0.05472918801611276,-0.19334951173757697,-0.42066742044803235,0.023040284588649398,0.5316285620626957
286,-0.05376394675534944,-0.18615677853669466,-0.40691800714622606,0.0229952424261855,0.5139132645022032
316,0.10663850894405412,0.18497711744346299,-0.1584058275782582,-0.17983043224457942,-0.3548278701618883
913,0.11469881404807263,0.20749922975041482,-0.18523896626148917,-0.20599283624598574,-0.41285605978435747
317,0.38831849526579054,0.06953182977624668,-0.007241886594187492,0.21958763525473762,0.4254251518713602
318,0.1691162812972635,0.018830932280122115,-0.25355601295517827,-0.2869936185329089,0.3598063916473441
73,0.21431735683393205,0.02854017338003772,-0.3226809723002847,-0.3516214724280676,0.4403826337567399
259,0.24755213734916984,0.0167490246465988,-0.36859084165539374,-0.39638345435403827,0.49729404906203334
55,0.2158095790774995,0.025502064495524772,-0.32307562760584063,-0.38319593834911897,0.4803830597351931
321,-0.09236678896700767,0.3173339106532503,-0.4447929858628859,0.13859408751386806,0.02714269125540473
322,0.311379754846564,0.08423357029621964,-0.1551859217507012,0.4732199218012015,-0.3240291505799387
325,-0.2509275788601248,-0.3362800806053935,0.1558678209195274,0.3355903607489316,-0.07206162715027647
327,0.13732935634312599,0.48236086483609825,-0.17909240902997228,-0.015748315914156756,-0.2149683247016096
328,0.47229603854936514,0.06811478802167059,0.09606674825448655,0.3206130796392786,0.13201027265836682
329,-0.35016870760075774,0.1956185248301725,-0.02670754004854967,-0.34097654626206014,-0.16409588752435686
330,0.005088381491456862,-0.314333118591226,0.14538093331112326,-0.4809622232034497,0.15523411272026835
331,-0.27253708224616047,0.18909043073853934,-0.35204186891538297,0.22912058002066477,-0.15734444724272514
1171,-0.3547115148275507,0.23995803159537876,-0.4565382844232497,0.29347781294964526,-0.20109555747646984
1422,-0.3498375507058904,0.25547988015999873,-0.45533188056335455,0.3078988483652137,-0.2147691763998758
332,-0.2512833933659437,-0.3365070016409733,0.15551575982046667,0.338465749234672,-0.07178434282116873
333,-0.05176800254675019,-0.18041939371436266,-0.39349405946424537,0.021998803259312954,0.49873049838069633
335,-0.0985232913456852,0.16803736740711572,0.6003064665048173,0.09967267263513069,-0.005621047391769945
339,0.3894334042986665,0.05614649690987015,-0.297874706081452,0.11334101835986374,-0.016261956287441377
106,0.4544325266762026,0.06728962153047874,-0.34343904094096817,0.1370015760351323,-0.009416147805933665
1231,0.442185120421464,0.0623178038481124,-0.3415931951030084,0.12485173378496134,-0.026214508387339446
342,-0.03654959675826693,-0.04098565161545003,-0.17312605950730814,-0.0923253883654836,-0.49126640587299614
35,-0.043337313023156264,-0.047854416338275294,-0.19058781096329383,-0.10372612458155506,-0.5370533863999111
518,-0.035998206711615084,-0.04210228894121603,-0.20454643133363123,-0.10424676957176991,-0.58907508554115
1416,-0.04341403944670929,-0.04788137222987171,-0.1898625796139707,-0.10349198717191892,-0.5347690158611941
1450,-0.04368080160196867,-0.048154429056443855,-0.19054751495294747,-0.10394954455843433,-0.5365672353048345
1227,-0.043654714844145376,-0.04814242163993455,-0.19052568641433273,-0.10393199546397931,-0.5365327418588355
1772,-0.043384986358657056,-0.04788112660393004,-0.19034006945288917,-0.10365760787613372,-0.5362518134992283
755,-0.04365810840535977,-0.048128766675340516,-0.1906220632740489,-0.10394569634167301,-0.536850545836284
312,-0.04364209071920936,-0.04807808560156317,-0.19059068277623592,-0.10391262111153962,-0.536708732637671
61,-0.04372721318980138,-0.04822134313734097,-0.19073962503306705,-0.10407778174917738,-0.5370096646857918
319,-0.04326459103249185,-0.047776277844415294,-0.190468653229876,-0.10362385538179637,-0.5368475935506469
343,-0.09274630391970745,-0.16499779050230495,0.12719191555307008,-0.47130609016081987,0.1889822607246985
546,0.48092699915539405,-0.16124103803540638,0.18650572130546583,0.22725277229879293,-0.08299642874600405
1026,0.4809660332661409,-0.1621867751726812,0.18749186397223516,0.2266721055935059,-0.08363584874275372
1311,0.481628804329772,-0.16048266667258407,0.18694451901151662,0.2270206723762265,-0.08382614063406583
1188,0.48024360592247173,-0.16096613401695137,0.18580995644646717,0.22670439840029677,-0.083784365341193
359,0.47980715585631,-0.16067389000742097,0.1861151752165127,0.2263190873817445,-0.08368784946033637
625,0.481255333782202,-0.16137007456850552,0.1862326445531695,0.2271731061669308,-0.08386397323626386
1559,0.48815007856956427,-0.16418531498178626,0.1884343688554658,0.23133417884935645,-0.08407854438692527
217,0.4817687738079134,-0.16051641602469716,0.18648106931961084,0.22750702890169905,-0.08360522132635423
1055,0.48091498231009333,-0.16244833086007401,0.18585181925151492,0.2277140170148689,-0.08287101861480443
1725,0.4819912784705138,-0.1614040544233534,0.1867054602010841,0.2278924723646862,-0.08323055034969289
1630,0.48115121456604626,-0.1612437791279025,0.18740264883266436,0.22658673879478472,-0.08355431020540192
1951,0.48071056755772157,-0.16099688811076224,0.18592539705188485,0.2272363717442639,-0.08409020986147306
346,0.36485369413217417,-0.25249328236983903,-0.34767571611914516,-0.06542879458089114,-0.13240714064015793
1696,0.40703208579995054,-0.2879323344764486,-0.385373519191179,-0.07522415466327599,-0.14907499250250753
481,0.40695243848659374,-0.2875686421658857,-0.3853329681921089,-0.07508635512264081,-0.14910529281802073
129,0.4069958573709654,-0.2876591290384215,-0.3849810387395136,-0.07508476549454296,-0.14900248314130246
1477,0.4069022078130778,-0.2874767714659241,-0.38533794272688976,-0.07505728264628027,-0.1489481651343317
1863,0.40688324017129035,-0.28757986642961814,-0.38553449610153673,-0.07510125069160238,-0.14907602856684118
392,0.40691477034258733,-0.28782508796196404,-0.3852503097004547,-0.07517005551749421,-0.14909942993029474
1543,0.40672564124449156,-0.28785147731614225,-0.3856511325735263,-0.07527127807957795,-0.14891432484567965
170,0.4068309979354876,-0.2877079200718742,-0.3853875139358722,-0.07516359038147663,-0.14895342311143336
302,0.40708088247806296,-0.2876351999945489,-0.3854725567097196,-0.07508053529793814,-0.14913500561025697
623,0.4070336248169359,-0.28754818032127955,-0.38522015458404507,-0.07505981143847265,-0.14895643397874545
50,0.4070117942615903,-0.2877373830163746,-0.3852443680757234,-0.07506942799815605,-0.14907225604880592
19,0.40708983813020744,-0.2878743815387731,-0.38553232965247525,-0.07521607396757636,-0.1490664202381678
1716,0.40662521124294104,-0.2873756360420458,-0.3853171741892885,-0.07504791895548733,-0.14891390093120052
115,0.40660775316116676,-0.28773832814992994,-0.3850183637959964,-0.07518361973163697,-0.14894152661634938
185,0.4165149853231691,-0.28783043155257854,-0.40753522629776257,-0.07478851352110126,-0.15420471384716017
186,0.41515590840760813,-0.290558997786056,-0.38836805715729855,-0.07504543728306302,-0.15207431948753752
155,0.406699731344682,-0.2877386085861611,-0.3850114630950538,-0.07519691163415106,-0.1490038859823425
222,0.40687069015952976,-0.2878588915206307,-0.38525147551951044,-0.07521236268406416,-0.14894051217453025
1182,0.4067142350593324,-0.2879375394169121,-0.38550255818276863,-0.07527920574541046,-0.1489440079316755
1023,0.42453030230020156,-0.28415220250409795,-0.4033434424566529,-0.0726120545358033,-0.15030743834690227
349,-0.1979261716311283,0.44864924625037633,-0.15814826772645962,-0.28891475202329675,-0.09118319481857834
350,0.06743371444903942,0.06079358755795281,-0.2873982582225791,0.4944733633784366,0.041236599650518645
356,0.1371392667181032,0.4814631391214364,-0.17859841797464776,-0.0154390134271145,-0.2145016625724721
365,-0.5262435438900727,-0.21207057794201423,0.13688877764028548,0.0998583236527473,-0.24587900158338696
366,0.38859912825363757,0.06986914626242324,-0.007375508337310931,0.21976487813389908,0.42556113999795525
367,-0.09208714490573404,0.3168200775495548,-0.44387295874737465,0.13826794624658978,0.027118598504359735
370,0.22249525607585183,0.10740142175665132,0.027628725438210107,0.07289386937449188,-0.5668424740351107
373,0.23904436827045056,0.09177303050218906,0.07655080258427165,-0.19898137852084483,0.02629153668566319
1409,0.4879246107677597,0.223827938646291,0.15732998806437135,-0.3880837570867275,0.1244743417880722
258,0.45835396604641326,0.14348230548778096,0.14569969068244615,-0.3971686783309314,-0.012617287289385326
1414,0.48638104408688326,0.22307155073908852,0.15681052865317896,-0.3868706020321411,0.12389380243594403
522,0.4601740303173593,0.14441419341291087,0.14631893619622377,-0.3986203182296581,-0.012063805129175967
1549,0.46104059892681837,0.1446872346352331,0.1465783002842048,-0.39934707040413514,-0.012028143664378876
783,0.4877702413354479,0.22380325659908293,0.15737143285991834,-0.3881843058175828,0.12451143189298565
275,0.4587360189149506,0.14371526233033216,0.14584196136652092,-0.39748037912409934,-0.012490627122906413
278,0.4598425563330637,0.14434188279981225,0.14615934399812858,-0.3982328427307391,-0.011819702686532431
410,0.48535676057692734,0.22239246041414704,0.15646283133301045,-0.38612720790908145,0.12323542865347424
1697,0.48375285007866425,0.2217412692711138,0.15594282506316529,-0.3847751195015582,0.12306502274945227
1190,0.48356681093506704,0.22151082964154944,0.15593784531302818,-0.3848589946721979,0.12268864999584257
807,0.46037456371624447,0.14463619589241103,0.14639223600788917,-0.3987224791223246,-0.011789377534985618
1321,0.4827631487376016,0.221040933363654,0.15563035984080856,-0.3841434227258396,0.12231272266478911
1322,0.4829487285199003,0.2212480233089788,0.15574065493906367,-0.3843454754912458,0.12254822308449027
563,0.48646250811486813,0.22296960577817038,0.1568990840470916,-0.38713520459779666,0.123663872354019
1079,0.46461164919896775,0.14603056952314417,0.14771007064373196,-0.40232219123832635,-0.011669543345835764
572,0.46046860035796505,0.1445232320900422,0.14643726971339194,-0.39889642757623067,-0.012068334246774797
584,0.4588141834283479,0.1439670489588261,0.14586843526891907,-0.39741470739610185,-0.011993120856289102
713,0.4613272489776929,0.1447797856841897,0.14670528635383065,-0.39965575403446113,-0.012156239231850122
1865,0.48343964860115757,0.2216022643609653,0.1559501922093596,-0.38476051334864164,0.12296175213133995
722,0.48284591492471163,0.22128448042191864,0.1557378850875734,-0.38429048689015716,0.12274653598914474
1618,0.4843807365909383,0.22213524196558274,0.15623778801055696,-0.38543685366386116,0.12339618272323716
1374,0.4610079692113153,0.14493214734958768,0.14666034121441926,-0.3993267654370502,-0.011807061462873306
351,0.48311376599066114,0.22121594168144582,0.15582176409296591,-0.38456498420339663,0.12241290155016665
864,0.48471806676576196,0.2220276856313517,0.15624109343691261,-0.3855848355889908,0.1229293664802703
1507,0.45931027751724074,0.14411404588336033,0.14604482112929865,-0.3978880064701462,-0.012124066761519335
1637,0.5545384277763197,0.2467491535362963,0.17805847878575806,-0.4432361886550925,0.1262855944825192
241,0.4839688884647633,0.22187251596520116,0.15616306261136423,-0.3852958529531923,0.12312639415068086
1908,0.499680901894354,0.2299734417708049,0.16152582945546654,-0.39791611870351307,0.12893344516104324
1919,0.48323821681326506,0.22132725511041204,0.15583953261068034,-0.38463390892339616,0.12252056010807601
377,-0.06599074050095871,0.05663813436458802,0.04628650593063291,0.3862717857135532,-0.40598960404723183
378,0.5185308598673517,0.19169322887435303,0.02609833541257528,0.1360187256824906,-0.03326583993152757
379,0.32767428639650525,0.017566215147301254,0.2574148213690175,0.08975673696242785,-0.13224098278250535
26,0.42590771236360087,0.006992363611575056,0.32244916784494787,0.11438582246601764,-0.15997132744933548
196,0.45661221549927816,0.04875574353084689,0.37724930224546516,0.12861306580731713,-0.20255646261640994
244,0.4257045892310705,0.007032832997375844,0.3224030729573218,0.11428177586329306,-0.15990588181281445
382,0.22546592852381386,0.11058831079527257,0.0283372995242082,0.07465961222488848,-0.5763979993538788
384,0.18096913135230439,0.22062838948783722,-0.3364998977239155,0.2899103239492057,0.015697841079246613
385,-0.09552290239042831,0.3332255614517176,0.08387409593491514,-0.20455932247907654,-0.14919324401492906
944,-0.0992053078724327,0.38147085964301686,0.0997418179703869,-0.23366888250102769,-0.16855555549564535
391,0.08689796811330085,-0.2693559340818081,0.4062542553577081,-0.24879568316303566,-0.0019506533990312513
400,-0.3541820245178906,0.10180936504520248,0.3040844583451148,-0.2917597004765833,0.15600119456329514
402,-0.2497763844514558,-0.33546048369949455,0.15602388559028238,0.33875208984567845,-0.07102650545594265
403,0.0315195632303416,0.3085837334635157,-0.5180231253764013,-0.12043169522003562,0.18930626550056695
404,0.14916261433318742,-0.18637588588433526,-0.19748159517777503,0.34292577912783917,0.32126456112750934
407,0.004508598277544347,-0.3209909581080625,0.14652368317723383,-0.49061945669116847,0.15585659963175216
536,0.004123254515060957,-0.3256814905919993,0.14858989889448543,-0.49852740040978,0.15774248969034388
408,0.23182394412151494,0.30897306717170614,-0.039517173551336715,0.11673994601746555,0.3927747692743894
412,-0.1256626380028748,0.19070224105273056,-0.04632089434569058,-0.28054003331574884,0.4977355818975592
413,0.5198930346839582,0.19160304878607148,0.02626225058745266,0.13717947005056497,-0.032029996712914066
414,0.1487491736734661,-0.18582839877254512,-0.19709033058382702,0.34216010434450717,0.320636520680677
418,0.23245389355108645,0.30919943220840684,-0.03958565588839423,0.11776579423131753,0.3934389675061629
419,-0.07455285705769693,0.38187312510412647,0.1537392045553533,0.19567534890706542,-0.2887107701970704
798,-0.07689075407853865,0.39541521653046025,0.15887924710007648,0.20206758463481264,-0.29825542295988544
421,0.33560113395101837,0.16431737817016231,-0.2191197078098907,-0.3316701125715904,-0.21195450557398368
1347,0.38812254456932566,0.19964301384687333,-0.2584815612074891,-0.390568022734537,-0.24878299043137683
805,0.38423488630885333,0.19680423630137828,-0.25540733232414614,-0.3860897147820095,-0.24621408374192985
71,0.4249343783731299,0.22357750363669215,-0.2875089522954672,-0.4313150808361093,-0.27463862012782414
393,0.3842880699630791,0.19699342064507416,-0.2555443725430899,-0.38626601728120963,-0.24631196135903444
1769,0.38972221777761584,0.19889739629730277,-0.2591822193465934,-0.390876117106763,-0.24903691701716338
1815,0.38382403038069685,0.19686415472744956,-0.2552890553521069,-0.38588069901223526,-0.24605160272619897
238,0.3838520635213313,0.19686942639052019,-0.25530493606329996,-0.38590026904476815,-0.2460783135461548
1047,0.3855201297772244,0.19799834228717067,-0.2566184585319657,-0.3877640135819853,-0.24727252205811484
792,0.38424074083343984,0.19699773391638112,-0.2555251648974453,-0.3862491697342042,-0.24629427368150894
1658,0.4064354525169121,0.2011471808388062,-0.2655890378265882,-0.40360372240670106,-0.25744707187978516
1819,0.3842570633630878,0.1971951257606826,-0.2556554365796246,-0.386396628242044,-0.2463748606880827
541,0.570463701786342,0.19230538533460662,-0.32075872154033547,-0.49943503505172876,-0.32510753585623703
424,0.1541795749197509,-0.09131582126522554,0.2788957595545277,-0.2754402809973202,-0.09628386588880537
426,-0.1892276001161457,-0.14291770300020507,0.06863661343077879,-0.020700933499867433,-0.4966267138149556
428,0.08652838751409822,-0.2711888312386972,0.408416043105181,-0.24975361500668386,-0.0017382785040112828
430,-0.4406040843116644,0.04386564990866938,-0.018120563245587595,-0.2323809087454149,0.1551370669119006
1317,-0.47884468583991124,0.05099378452179287,-0.020928250354451058,-0.2575624992187673,0.1673130702975504
1928,-0.47952136991824823,0.05093866222730952,-0.02095433759483435,-0.2577618395857299,0.16759709401004055
753,-0.4979485596977035,0.045277208201238255,-0.018813631065361547,-0.25608220037773094,0.17703590084695425
1595,-0.4788514234900531,0.051045566308975984,-0.02092006968353933,-0.25773206003969124,0.1671885884006913
28,-0.47959542842040903,0.050677143736100216,-0.020901515032738453,-0.25742222704581724,0.1676849975785477
432,-0.28893805821406954,0.33358326688359335,0.12282767735674897,0.30459019081413663,0.03591176667972306
435,0.2582381293816068,-0.18766880348692289,0.40248038081382786,-0.13755139817255693,0.09975450548297025
437,-0.07363199304132456,0.38100085129970845,0.1541831966437464,0.19479408555921573,-0.2861994332287986
440,0.05192306156794136,0.24284645325152235,0.3404266680440686,0.3397059568253352,-0.2997352239137232
444,0.23258937487591252,0.3084814083301976,-0.0393085366033295,0.11778550488855398,0.3924452637653298
446,0.43697513861885534,-0.09163360125932812,0.0161921508386637,0.3774396740361301,-0.0025898666001535732
307,0.45153674823296397,-0.09510554026549559,0.01835441440551413,0.3888206810648534,-0.003087294900326814
925,0.4590735786343157,-0.09625260552772862,0.01583306681380754,0.3976864379234514,-0.002721899275364877
263,0.4650315069186714,-0.09700557050942268,0.014812394668265224,0.4035662093952988,-0.0022485447283084633
447,-0.29258065281073214,-0.007988333806752316,-0.0287577157030152,0.3924896126555396,0.23669706503721516
449,0.5198014470582237,0.19231804995888502,0.02612334001968825,0.13628865179396377,-0.03296254881299113
450,-0.33755067131360356,-0.341419481527051,0.07208464505534803,0.18290754607443938,0.11146487336862923
1923,-0.41622030828932616,-0.4338486035347987,0.0875551146884374,0.21663636910528755,0.14364831692556726
453,-0.416060487191613,-0.4337158909400526,0.08752945645796972,0.21658587292823034,0.14359103808663284
998,-0.41591836785155817,-0.43344279655737655,0.08746597631667893,0.21646932074151556,0.14354378117317756
1639,-0.43137591885073734,-0.46276043992465515,0.09837484407019556,0.23676836139879917,0.1432484101990779
1128,-0.4942016644832235,-0.4297780847332717,0.10115827176262353,0.28945576431304865,0.14472988570749787
1930,-0.41615628236720287,-0.4339318977779633,0.08753283151910851,0.2165539666533772,0.14368758486526373
811,-0.4162579819279906,-0.4338940666814521,0.08754441197029408,0.2166377643401631,0.14369001299817158
1900,-0.41638515407253945,-0.434102413562317,0.08752711763836257,0.21659796315574784,0.143812299532745
1052,-0.4203011939225254,-0.4476091714105924,0.09740417004267773,0.23373794544224624,0.1366503387997064
1679,-0.41622839563859726,-0.43400543245507606,0.08757918245484747,0.21666045116946894,0.14367475226803694
1587,-0.4161181588378718,-0.4338979410760523,0.08755382698566286,0.21657824689888416,0.1436382100438828
853,-0.4161031404995897,-0.43387633149151306,0.08751822543486205,0.21649539708915766,0.1436708498914722
1466,-0.4162866919073986,-0.4338195081553038,0.08746934370861768,0.21650889417766703,0.14376995722536645
476,-0.4162311388301494,-0.4336071611309231,0.08749653128285283,0.21663371261754488,0.14364354280879935
1471,-0.4161305604306803,-0.4337287625276619,0.0874511143147279,0.2164163033283304,0.14372620984438422
